participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P32,NGEED,1,PRA,Fp1,frontopolar,kiri,4.134,6.134,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-5.097302163642503,-2.6878501319283643,-3.190880849774425,-4.069151402002834
P32,NGEED,1,PRA,F3,frontal,kiri,4.134,6.134,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-7.987468863737885,-7.467577954067593,-5.191948636872446,-4.50753437691014
P32,NGEED,1,PRA,C3,sentral,kiri,4.134,6.134,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-5.386793348713738,-2.3233657961529275,-1.001925730700382,-2.666131291743419
P32,NGEED,1,PRA,P3,parietal,kiri,4.134,6.134,2.0,2.0,ok,manual_timestamp,0.285,True,True,False,-15.917623177998436,-11.672469831892172,-9.208702454076573,-12.891883683759762
P32,NGEED,1,PRA,O1,oksipital,kiri,4.134,6.134,2.0,2.0,ok,manual_timestamp,0.5,True,True,False,-13.849193045193445,-9.764876207319801,-7.571395334078442,-11.6382617305276
P32,NGEED,1,PRA,F7,frontotemporal,kiri,4.134,6.134,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-6.520593042131267,-7.5813655872407075,-5.1138561631013175,-5.370216968961401
P32,NGEED,1,PRA,T3,temporal,kiri,4.134,6.134,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-6.517433401564098,-5.447497766347837,-4.4828835772523945,-5.049056666677718
P32,NGEED,1,PRA,T5,temporo-posterior,kiri,4.134,6.134,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-8.49717770230814,-10.538524285880236,-10.573559131326675,-6.063617793362784
P32,NGEED,1,PRA,Fp2,frontopolar,kanan,4.134,6.134,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-6.9392789565659285,-4.093019246202111,-5.3928108741194976,-4.863922168429106
P32,NGEED,1,PRA,F4,frontal,kanan,4.134,6.134,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,0.4159202754212572,-1.5784361265665439,-1.0564206385089392,0.8722199573684506
